木丹 栴
木羊 样
木亥 核
木艮 根
木各 格
木行 桁
木圭 桂
木兆 桃
木光 桄
木危 桅
木匡 框
木安 桉
木至 桎
木同 桐
木亘 桓
木吉 桔
木臼 桕
木亚 桠
木尧 桡
木贞 桢
木当 档
木岂 桤
木乔 桥
木华 桦
木会 桧
木庄 桩
木沙 桫
木孛 桲
木孚 桴
木甬 桶
木角 桷
木旱 桿
木廷 梃
木每 梅
木邦 梆
木告 梏
木辛 梓
木巵 梔
木更 梗
木肖 梢
木岑 梣
木吾 梧
木夋 梭
木弟 梯
木戒 械
木寿 梼
木来 梾
木连 梿
木佥 检
木灵 棂
木帛 棉
木其 棋
木昆 棍
木奉 棒
木宗 棕
朿朿 棘
木朋 棚
木東 棟
木隶 棣
木戔 棧
木垂 棰
木夌 棱
木妻 棲
木果 棵
木來 棶
木卓 棹
木官 棺
木享 椁
木奇 椅
木周 椆
木京 椋
木直 植
木隹 椎
木居 椐
木叔 椒
木卖 椟
木罗 椤
木知 椥
木並 椪
木陏 椭
木耶 椰
木段 椴
木甚 椹
木彖 椽
木春 椿
木查 楂
木昜 楊
木風 楓
木契 楔
木建 楗
木苦 楛
木柬 楝
木罒方 楞
木南 楠
木眉 楣
木宣 楦
木貞 楨
木咠 楫
木者 楮
木奏 楱
木亟 極
木皆 楷
木秋 楸
木盈 楹
木娄 楼
木品 榀
木既 概
木览 榄
木昷 榅
木俞 榆
木亲 榇
木闾 榈
木举 榉
木屑 榍
木郎 榔
木容 榕
木秦 榛
木旁 榜
木匪 榧
木窄 榨
木隼 榫
木射 榭
木衰 榱
木囚皿 榲
木留 榴
木隺 榷
木日羽 榻
木豈 榿
木高 槁
木冓 構
木追 槌
木倉 槍
木差 槎
木鬼 槐
木貢 槓
木皋 槔
木监 槛
木隽 槜
木宾 槟
木诸 槠
木連 槤
木郭 槨
木戚 槭
木斛 槲
木康 槺
木曹 槽
木堇 槿
木舂 樁
木從 樅
木离 樆
木梁 樑
木婁 樓
木雩 樗
木堂 樘
木票 標
木翏 樛
木區 樞
木章 樟
木莫 模
木羕 樣
木犀 樨
木黄 横
木啬 樯
木婴 樱
木焦 樵
木菐 樸
木尌 樹
木華 樺
木尊 樽
木越 樾
木敢 橄
木毳 橇
木堯 橈
木喬 橋
木矞 橘
木登 橙
木厥 橛
木幾 機
木象 橡
木隋 橢
木黃 橫
木厨 橱
木鲁 橹
木缘 橼
木喿 橾
木亶 檀
木敫 檄
木禽 檎
木詹 檐
木雷 檑
木當 檔
木會 檜
木僉 檢
木禀 檩
木察 檫
木蒙 檬
木壽 檮
木臺 檯
木賓 檳
木寧 檸
木監 檻
木匚貴 櫃
木魁 櫆
木魯 櫓
木閭 櫚
木節 櫛
木緣 櫞
木樂 櫟
木廚 櫥
木歷 櫪
木舉 櫸
木嬰 櫻
木闌 欄
木雚 權
木覽 欖
木靈 欞
冫欠 次
又欠 欢
斤欠 欣
与欠 欤
区欠 欧
屰欠 欮
谷欠 欲
束欠 欶
希欠 欷
矣欠 欸
奇欠 欹
其欠 欺
炎欠 欻
釒欠 欽
士示欠 款
臽欠 欿
臿欠 歃
音欠 歆
曷欠 歇
兼欠 歉
哥欠 歌
堇欠 歎
區欠 歐
虚欠 歔
翕欠 歙
僉欠 歛
雚欠 歡
止匕 此
止支 歧
丿止帚 歸
歹千 歼
歹殳 殁
歹且 殂
歹央 殃
歹台 殆
歹昜 殇
歹旬 殉
歹朱 殊
歹戋 残
歹孚 殍
歹员 殒
歹佥 殓
歹直 殖
歹奄 殗
歹戔 殘
歹单 殚
歹亟 殛
歹員 殞
歹宾 殡
歹昜 殤
歹壹 殪
歹單 殫
歹畺 殭
歹僉 殮
歹賓 殯
歹韱 殲
区殳 殴
声殳 殸
医殳 殹
杀殳 殺
壳殳 殼
肴殳 殽
尸共殳 殿
臼土殳 毀
臼工殳 毁
士军车 毂
軎殳 毄
豙殳 毅
區殳 毆
匕匕 比
田比 毗
参毛 毵
俞毛 毹
亶毛 氈
瞿毛 氍
亡民 氓
氵九 氿
氵丁 汀
氵十 汁
氵匚 汇
氵又 汉
氵叉 汊
氵夕 汐
氵亡 汒
氵乞 汔
氵山 汕
氵干 汗
氵卂 汛
氵巳 汜
氵女 汝
氵工 江
氵也 池
氵亏 污
氵昜 汤
氵开 汧
氵日 汨
氵曰 汩
氵王 汪
氵太 汰
氵及 汲
氵卞 汴
氵文 汶
氵凶 汹
氵夬 決
氵气 汽
氵分 汾
氵心 沁
氵斤 沂
氵夭 沃
氵元 沅
氵亢 沆
氵允 沇
氵冘 沈
氵冗 沉
氵屯 沌
氵切 沏
氵木 沐
氵又 沒
氵丏 沔
氵中 沖
氵少 沙
氵巿 沛
氵勾 沟
氵殳 没
氵丰 沣
氵区 沤
氵历 沥
氵仑 沦
氵仓 沧
氵为 沩
氵户 沪
氵末 沫
氵术 沭
氵且 沮
氵它 沱
氵也 沲
氵可 河
氵弗 沸
氵由 油
氵台 治
氵召 沼
氵古 沽
氵占 沾
氵几口 沿
氵兄 況
氵世 泄
氵囚 泅
氵失 泆
氵白 泊
氵必 泌
氵阞 泐
氵弘 泓
氵甘 泔
氵去 法
氵卯 泖
氵四 泗
氵平 泙
氵乏 泛
氵宁 泞
氵令 泠
氵包 泡
氵皮 波
氵立 泣
氵尼 泥
氵主 注
氵目 泪
氵玄 泫
氵半 泮
氵民 泯
氵央 泱
氵永 泳
氵龙 泷
氵卢 泸
氵乐 泺
氵写 泻
氵发 泼
氵吉 洁
氵回 洄
氵因 洇
氵羊 洋
氵列 洌
氵自 洎
氵西 洒
氵先 洗
氵朱 洙
氵夅 洚
氵各 洛
氵同 洞
氵米 洣
氵聿 津
氵有 洧
氵交 洨
氵曳 洩
氵共 洪
氵血 洫
氵兆 洮
氵巨 洰
氵耳 洱
氵州 洲
氵如 洳
氵旬 洵
氵匈 洶
氵亘 洹
氵舌 活
氵圭 洼
氵合 洽
氵氏 派
氵夹 浃
氵戋 浅
氵尧 浇
氵贞 浈
氵师 浉
氵虫 浊
氵则 测
氵会 浍
氵齐 济
氵刘 浏
氵产 浐
氵军 浑
氵许 浒
氵农 浓
氵寻 浔
氵折 浙
氵夋 浚
氵兵 浜
氵足 浞
氵希 浠
氵完 浣
氵甫 浦
氵告 浩
氵良 浪
氵孚 浮
氵吾 浯
氵谷 浴
氵每 海
氵彐冖又 浸
氵夾 浹
氵免 浼
氵妥 浽
氵余 涂
氵圼 涅
氵巠 涇
氵肖 消
氵步 涉
氵甬 涌
氵延 涎
氵束 涑
氵肙 涓
氵岑 涔
氵弟 涕
氵位 涖
氵寿 涛
氵劳 涝
氵来 涞
氵连 涟
氵围 涠
氵呙 涡
氵奂 涣
氵条 涤
氵闰 润
氵间 涧
氵张 涨
氵刃止 涩
氵咅 涪
氵官 涫
氵刷 涮
氵厓 涯
氵夜 液
氵函 涵
氵固 涸
氵京 涼
氵豖 涿
氵定 淀
氵甾 淄
氵析 淅
氵肴 淆
氵其 淇
氵林 淋
氵尚 淌
氵叔 淑
氵妻 淒
氵卓 淖
氵匋 淘
氵宗 淙
氵戾 淚
氵肥 淝
氵松 淞
氵畀 淠
氵炎 淡
氵於 淤
氵彔 淥
氵金 淦
氵爭 淨
氵夌 淩
氵侖 淪
氵爫壬 淫
氵卒 淬
氵隹 淮
氵育 淯
氵罙 深
氵享 淳
氵片爿一 淵
氵來 淶
氵昆 混
氵奄 淹
氵戔 淺
氵忝 添
氵青 清
氵米 渊
氵录 渌
氵责 渍
氵卖 渎
氵斩 渐
氵黾 渑
氵鱼 渔
氵审 渖
氵参 渗
氵奐 渙
氵者 渚
氵咸 減
氵俞 渝
氵度 渡
氵查 渣
氵勃 渤
氵屋 渥
氵咼 渦
氵昷 温
氵枼 渫
氵則 測
氵胃 渭
氵巷 港
氵宣 渲
氵曷 渴
氵斿 游
氵眇 渺
氵軍 渾
氵拜 湃
氵眉 湄
氵恬 湉
氵奏 湊
氵耑 湍
氵面 湎
氵盆 湓
氵前 湔
氵胡 湖
氵相 湘
氵甚 湛
氵貞 湞
氵皇 湟
氵昬 湣
氵勈 湧
氵秋 湫
氵垔 湮
氵昜 湯
氵並 湴
氵臼工 湼
氵弯 湾
氵显 湿
氵贵 溃
氵贱 溅
氵叙 溆
氵既 溉
氵唐 溏
氵原 源
氵盍 溘
氵留 溜
氵冓 溝
氵冥 溟
氵益 溢
氵尃 溥
氵西木 溧
氵奚 溪
氵囚皿 溫
氵朔 溯
氵秦 溱
氵叟 溲
氵臭 溴
氵容 溶
氵圂 溷
氵弱 溺
氵日羽 溻
氵辱 溽
氵除 滁
氵旁 滂
氵倉 滄
氵烕 滅
氵真 滇
氵氣 滊
氵兹 滋
氵條 滌
氵釜 滏
氵骨 滑
氵宰 滓
氵舀 滔
月龹氺 滕
氵笔 滗
氵衮 滚
氵带 滞
氵艳 滟
氵聂 滠
氵艹两 满
氵莹 滢
氵虑 滤
氵监 滥
氵栾 滦
氵宾 滨
氵难 滩
氵扈 滬
氵帶 滯
氵參 滲
氵啇 滴
氵鹵 滷
氵許 滸
氵虖 滹
氵産 滻
氵袞 滾
氵魚 漁
氵票 漂
氵桼 漆
氵鹿 漉
氵屚 漏
氵离 漓
氵寅 演
氵曹 漕
氵區 漚
氵莫 漠
氵堇 漢
氵連 漣
氵婪 漤
氵旋 漩
氵猗 漪
氵曼 漫
氵責 漬
氵莽 漭
氵累 漯
氵欶 漱
氵張 漲
氵章 漳
氵敘 漵
氵患 漶
氵斬 漸
氵崔 漼
氵羕 漾
氵萦 潆
氵萧 潇
氵敛 潋
氵维 潍
氵發 潑
氵絜 潔
氵番 潘
氵朁 潛
氵替 潜
氵路 潞
氵舄 潟
氵黄 潢
氵閏 潤
氵尞 潦
氵覃 潭
氵朝 潮
氵尋 潯
氵貴 潰
氵稍 潲
氵猪 潴
氵林月 潸
氵孱 潺
氵童 潼
氵普 潽
氵歰 澀
氵登 澄
氵堯 澆
氵勞 澇
氵育攵 澈
氵敢 澉
氵斯 澌
氵尌 澍
氵彭 澎
氵間 澗
氵阑 澜
氵黽 澠
氵喿 澡
氵睪 澤
氵解 澥
氵豊 澧
氵殿 澱
氵奥 澳
氵亶 澶
氵詹 澹
氵敫 激
氵蜀 濁
氵廉 濂
氵農 濃
氵睢 濉
氵歲 濊
氵赖 濑
氵频 濒
氵寧 濘
氵蒙 濛
氵鼻 濞
氵齊 濟
氵豪 濠
氵需 濡
氵壽 濤
氵監 濫
氵僕 濮
氵翟 濯
氵維 濰
氵賓 濱
氵賤 濺
氵慮 濾
氵賣 瀆
氵寫 瀉
氵審 瀋
氵劉 瀏
氵暴 瀑
氵頻 瀕
氵盧 瀘
氵翰 瀚
氵嬴 瀛
氵歷 瀝
氵蕭 瀟
氵韰 瀣
氵龍 瀧
氵賴 瀨
氵彌 瀰
氵糞 瀵
氵龠 瀹
氵闌 瀾
氵雚 灌
氵颢 灏
氵麗 灑
氵難 灘
氵霸 灞
氵彎 灣
火丁 灯
火土 灶
火勺 灼
火山 灿
火昜 炀
火文 炆
火户 炉
火欠 炊
火火 炏
火少 炒
火夬 炔
火亢 炕
火屯 炖
火韦 炜
火仓 炝
火召 炤
火玄 炫
火巨 炬
火包 炮
火冋 炯
火丙 炳
火主 炷
火乍 炸
火石 炻
火柬 炼
火只 炽
火乎 烀
火乐 烁
火兰 烂
火羊 烊
火共 烘
火各 烙
火虫 烛
火亘 烜
火因 烟
火考 烤
火页 烦
火尧 烧
火华 烨
火会 烩
火尽 烬
火希 烯
火巠 烴
火完 烷
火夆 烽
火旱 焊
火夋 焌
火吾 焐
火含 焓
火奂 焕
火闷 焖
火局 焗
火咅 焙
火空 焢
火卓 焯
火臽 焰
火段 煅
火叚 煆
火柬 煉
火宣 煊
火皇 煌
火垔 煙
火昱 煜
火某 煤
火奐 煥
火畏 煨
火頁 煩
火昜 煬
火胡 煳
火扁 煸
火退 煺
火扇 煽
火息 熄
火容 熔
火留 熘
火悤 熜
火習 熠
火區 熰
火曼 熳
火商 熵
火戠 熾
火然 燃
坴炎 燅
火登 燈
火敦 燉
火尞 燎
火堯 燒
火番 燔
火悶 燜
火奥 燠
火喿 燥
火粲 燦
火遂 燧
火毁 燬
火蜀 燭
火會 燴
火熏 燻
火盡 燼
火暴 爆
火廣 爌
火樂 爍
火盧 爐
火闌 爛
火爵 爝
爿嗇 牆
片反 版
片卑 牌
片卖 牍
片枼 牒
片户甫 牖
片賣 牘
牛匕 牝
牛也 牠
牛土 牡
牛毛 牦
牛攵 牧
牛勿 物
牛古 牯
牛生 牲
牛氐 牴
牛字 牸
牛寺 特
牛西 牺
牛吾 牾
牛告 牿
牛奇 犄
牛卖 犊
牛具 犋
牛建 犍
牛扁 犏
牛高 犒
牛賣 犢
牛羲 犧
牛夔 犪
犭九 犰
犭干 犴
丬犬 状
犭广 犷
犭马 犸
犭尤 犹
犭犬 犾
爿犬 狀
犭允 狁
犭王 狂
犭丑 狃
犭火 狄
犭贝 狈
犭丕 狉
犭包 狍
犭甲 狎
犭瓜 狐
犭弗 狒
犭句 狗
犭且 狙
犭宁 狞
犭艮 狠
犭交 狡
犭戎 狨
犭守 狩
犭虫 独
犭夹 狭
犭师 狮
犭会 狯
犭争 狰
犭讠犬 狱
犭孙 狲
犭余 狳
犭坒 狴
犭肙 狷
犭里 狸
犭夾 狹
犭言 狺
犭夋 狻
犭良 狼
犭貝 狽
犭利 猁
犭佥 猃
犭虎 猇
犭兒 猊
犭昔 猎
明犬 猒
犭果 猓
犭弥 猕
犭昌 猖
犭奇 猗
犭爭 猙
犭孟 猛
犭青 猜
犭卒 猝
犭舍 猞
犭罗 猡
犭胡 猢
犭畏 猥
犭星 猩
犭者 猪
犭苗 猫
犭胃 猬
南犬 献
犭柔 猱
犭曷 猲
犭叚 猳
犭侯 猴
犭扁 猵
犭酋 猶
酋犬 猷
犭眉 猸
犭查 猹
犭孫 猻
犭骨 猾
犭袁 猿
犭言犬 獄
犭師 獅
犭竟 獍
犭章 獐
犭厥 獗
犭尞 獠
犭蜀 獨
犭解 獬
犭赖 獭
犭熏 獯
犭蒦 獲
犭巤 獵
犭廣 獷
嘼犬 獸
鬳犬 獻
犭雚 獾
犭矍 玃
王丁 玎
王几 玑
王勺 玓
王久 玖
王于 玗
王马 玛
王文 玟
王牙 玡
王分 玢
王王 玨
王元 玩
王攵 玫
王韦 玮
王不 环
王见 现
王令 玲
王代 玳
王占 玷
王皮 玻
王白 珀
王可 珂
王加 珈
王民 珉
王册 珊
王人彡 珍
王玉 珏
王去 珐
王龙 珑
王共 珙
王各 珞
王朱 珠
王缶 珤
王耳 珥
王兆 珧
王行 珩
王几帀 珮
王军 珲
王見 現
王求 球
王良 琅
王里 理
王邪 琊
王连 琏
王贝 琐
王居 琚
王罙 琛
王豖 琢
王虎 琥
王奇 琦
王昆 琨
王其 琪
王宛 琬
王宗 琮
王炎 琰
王林 琳
王京 琼
王冒 瑁
王宣 瑄
王韋 瑋
王叚 瑕
王爰 瑗
王巛囟 瑙
王胡 瑚
王英 瑛
王俞 瑜
王耑 瑞
王貝 瑣
王馬 瑪
王唐 瑭
王郎 瑯
王鬼 瑰
王真 瑱
王爱 瑷
王堇 瑾
王崔 璀
王悤 璁
王离 璃
王旋 璇
王章 璋
王婴 璎
王路 璐
王矞 璚
王黄 璜
王菐 璞
王幾 璣
王愛 璦
王粲 璨
王豦 璩
王睘 環
王樂 瓅
王敻 瓊
王龍 瓏
王赞 瓒
王嬰 瓔
夸瓜 瓠
票瓜 瓢
襄瓜 瓤
区瓦 瓯
令瓦 瓴
并瓦 瓶
咅瓦 瓿
垔瓦 甄
區瓦 甌
曾瓦 甑
舌甘 甜
豕生 甤
生男 甥
田丁 町
申昜 畅
田反 畈
田攵 畋
田犬 畎
火田 畑
田半 畔
亩久 畝
田各 略
田圭 畦
田寿 畴
田奇 畸
田宛 畹
田童 疃
弓土畺 疆
田壽 疇
匕矢疋 疑
白勺 的
白巴 皅
白反 皈
白交 皎
白岂 皑
白我 皒
白告 皓
百百 皕
白完 皖
白豈 皚
白番 皤
白敫 皦
皮包 皰
刍皮 皱
军皮 皲
夋皮 皴
芻皮 皺
虘皮 皻
目丁 盯
目于 盱
木目 相
目屯 盹
目分 盼
目丏 眄
目少 眇
目冘 眈
目区 眍
目台 眙
目民 眠
目此 眦
目乏 眨
目玄 眩
目龙 眬
目圭 眭
目米 眯
目名 眳
目多 眵
目匡 眶
目牟 眸
目兆 眺
目艮 眼
目争 睁
目夋 睃
目弟 睇
目困 睏
目来 睐
目佥 睑
目厓 睚
目青 睛
目爭 睜
目來 睞
目垂 睡
目隹 睢
目卑 睥
目坴 睦
目兒 睨
目疌 睫
目采 睬
目者 睹
目癸 睽
目苗 瞄
目秋 瞅
目迷 瞇
目翁 瞈
目真 瞋
目盍 瞌
目叟 瞍
目害 瞎
目冥 瞑
目艹两 瞒
目訓 瞓
目區 瞘
目婁 瞜
目票 瞟
目堂 瞠
目焦 瞧
目属 瞩
目登 瞪
目舜 瞬
目尞 瞭
目敢 瞰
目童 瞳
目粦 瞵
目詹 瞻
目僉 瞼
目蒙 矇
目龍 矓
目屬 矚
矛今 矜
矢口 知
矢引 矧
矢巨 矩
矢乔 矫
矢坐 矬
矢豆 短
矢委 矮
矢喬 矯
石几 矶
石干 矸
石乞 矻
石夕 矽
石凡 矾
石广 矿
石昜 砀
石马 码
石少 砂
石切 砌
石欠 砍
石牙 砑
石比 砒
石开 研
石专 砖
石车 砗
石屯 砘
石见 砚
石风 砜
石去 砝
石乍 砟
石它 砣
石氐 砥
石占 砧
石弗 砩
石立 砬
石乏 砭
石平 砰
石包 砲
石皮 破
石申 砷
石匝 砸
石艾 砹
石厉 砺
石仝 砼
石乐 砾
石出 础
石朱 硃
石圭 硅
石囟 硇
石各 硌
石刑 硎
石同 硐
石西 硒
石页 硕
石夹 硖
石尧 硗
石岂 硙
石肖 硝
石我 硪
石更 硬
石芒 硭
石角 确
石見 硯
石佥 硷
石朋 硼
石定 碇
石周 碉
石录 碌
石卒 碎
石卑 碑
石隹 碓
石宛 碗
石典 碘
石咅 碚
石责 碛
石参 碜
石枼 碟
石毒 碡
石曷 碣
石扁 碥
石頁 碩
石並 碰
石咸 碱
石帝 碲
石炭 碳
石查 碴
石宣 碹
石隺 確
石馬 碼
石展 碾
石兹 磁
石旁 磅
石桑 磉
石差 磋
石桀 磔
石盍 磕
石衮 磙
石專 磚
石渠 磲
石登 磴
石粦 磷
石黄 磺
石焦 礁
石敦 礅
石楚 礎
石畺 礓
石疑 礙
石蒙 礞
石蔡 礤
石廣 礦
石薄 礴
礻乚 礼
礻土 社
礻巳 祀
礻阝 祁
礻天 祆
礻氏 祇
礻斤 祈
礻止 祉
礻韦 祎
礻犮 祓
礻必 祕
礻且 祖
礻氐 祗
示示 祘
礻乍 祚
礻去 祛
礻古 祜
礻兄 祝
礻申 神
礻司 祠
礻尔 祢
礻羊 祥
礻兆 祧
礻贞 祯
礻寿 祷
礻呙 祸
礻其 祺
礻彔 祿
礻录 禄
礻单 禅
礻契 禊
礻咼 禍
礻貞 禎
礻畐 福
礻韋 禕
礻羔 禚
礻真 禛
礻喜 禧
礻單 禪
礻豊 禮
礻爾 禰
礻壽 禱
礻襄 禳
禾厶 私
禾干 秆
禾火 秋
禾中 种
禾斗 科
禾少 秒
禾比 秕
禾必 秘
禾禾 秝
禾且 租
禾末 秣
禾平 秤
禾央 秧
禾失 秩
禾术 秫
禾只 积
禾尔 称
禾吉 秸
禾多 移
禾岁 秽
禾希 稀
禾良 稂
禾孚 稃
禾兌 稅
禾吕 稆
禾旱 稈
禾呈 程
禾肖 稍
禾兑 税
禾念 稔
禾卑 稗
禾直 稙
禾隹 稚
禾夌 稜
禾果 稞
禾周 稠
鱼禾 稣
禾扁 稨
禾重 種
禾爯 稱
禾急 稳
禾畟 稷
禾真 稹
禾舀 稻
禾家 稼
禾尤旨 稽
禾高 稿
士冖一禾殳 穀
魚禾 穌
禾責 積
匕禾頁 穎
禾啬 穑
禾惠 穗
禾嗇 穡
禾歲 穢
禾蒦 穫
禾襄 穰
立句 竘
立占 站
立夋 竣
立束 竦
立曷 竭
立耑 端
竞竞 競
米山 籼
米子 籽
米分 粉
米巴 粑
米立 粒
米白 粕
米且 粗
米占 粘
米厉 粝
米西 粞
米良 粮
米更 粳
米卒 粹
粦巛 粼
米宗 粽
米青 精
米参 糁
米柔 糅
米侯 糇
米胥 糈
米胡 糊
米昝 糌
米兹 糍
米羔 糕
米唐 糖
米臭 糗
米造 糙
米曹 糟
米康 糠
米莫 糢
米量 糧
米强 糨
米署 糬
米需 糯
米團 糰
米厲 糲
糹丩 糾
糹己 紀
糹寸 紂
糹勺 約
糹工 紅
糹于 紆
糹乞 紇
糹丸 紈
糹刃 紉
糹文 紋
糹内 納
糹丑 紐
糹予 紓
糹屯 純
糹比 紕
糹少 紗
糹氏 紙
糹及 級
糹分 紛
糹云 紜
糹方 紡
糹田 細
糹申 紳
糹召 紹
糹甘 紺
糹弗 紼
糹出 絀
糹冬 終
糹且 組
糹半 絆
糹行 絎
糹吉 結
糹圭 絓
糹刀巴 絕
糹次 絘
亻夂糸 絛
糹交 絞
糹各 絡
糹旬 絢
糹合 給
糹戎 絨
糹充 統
糹糸 絲
糹夅 絳
糹肙 絹
糹免 絻
糹邦 綁
糹妥 綏
糹巠 經
糹宗 綜
糹彔 綠
糹周 綢
糹卷 綣
糹受 綬
糹隹 維
糹岡 綱
糹罔 網
糹叕 綴
糹采 綵
糹卒 綷
糹侖 綸
糹咎 綹
糹奇 綺
糹定 綻
糹卓 綽
糹帛 綿
糹昆 緄
糹非 緋
糹者 緒
糹咸 緘
糹泉 線
糹咠 緝
糹段 緞
糹帝 締
糹彖 緣
糹扁 編
糹爰 緩
糹面 緬
糹韋 緯
糹眇 緲
糹柬 練
糹致 緻
糹晋 縉
糹益 縊
糹囚皿 縕
糹尃 縛
糹高 縞
糹辱 縟
県系 縣
糹條 縧
糹祭 縩
糹逢 縫
糹离 縭
糹宿 縮
糹從 縱
糹牽 縴
糹曼 縵
糹婁 縷
糹票 縹
糹悤 總
糹責 績
糹崩 繃
糹翏 繆
糹曾 繒
糹戠 織
糹善 繕
糹尞 繚
糹堯 繞
糹肅 繡
糹黽 繩
糹會 繪
糹睘 繯
糹喿 繰
糹敫 繳
糹睪 繹
糹賓 繽
糹遣 繾
糹頡 纈
糹賣 續
糹廛 纏
糹嬰 纓
糹毚 纔
糹韱 纖
糹覽 纜
纟丩 纠
纟于 纡
纟工 红
纟寸 纣
纟千 纤
纟乞 纥
纟勺 约
纟及 级
纟丸 纨
纟广 纩
纟己 纪
纟刃 纫
纟韦 纬
纟云 纭
纟屯 纯
纟比 纰
纟少 纱
纟冈 纲
纟内 纳
纟壬 纴
纟从 纵
纟仑 纶
纟分 纷
纟氏 纸
纟文 纹
纟方 纺
纟丑 纽
纟予 纾
纟戋 线
纟甘 绀
纟世 绁
纟犮 绂
纟柬 练
纟且 组
纟申 绅
纟田 细
纟只 织
纟冬 终
纟刍 绉
纟半 绊
纟弗 绋
纟出 绌
纟召 绍
纟工 经
纟台 绐
纟邦 绑
纟戎 绒
纟吉 结
纟夸 绔
纟尧 绕
纟行 绗
纟会 绘
纟合 给
纟旬 绚
纟夅 绛
纟各 络
纟色 绝
纟交 绞
纟充 统
纟更 绠
纟肖 绡
纟肙 绢
纟秀 绣
纟妥 绥
纟条 绦
纟米 继
纟弟 绨
纟责 绩
纟者 绪
纟夌 绫
纟卖 续
纟奇 绮
纟非 绯
纟卓 绰
纟尚 绱
纟昆 绲
纟黾 绳
纟隹 维
纟帛 绵
纟受 绶
纟朋 绷
纟周 绸
纟咎 绺
纟卷 绻
纟宗 综
纟定 绽
纟官 绾
纟录 绿
纟叕 缀
纟甾 缁
纟革 缂
纟相 缃
纟咸 缄
纟面 缅
纟览 缆
纟是 缇
纟眇 缈
纟咠 缉
纟昷 缊
纟贵 缋
纟思 缌
纟垂 缍
纟段 缎
纟便 缏
纟侯 缑
纟追 缒
纟爰 缓
纟帝 缔
纟娄 缕
纟扁 编
纟昬 缗
纟彖 缘
纟晋 缙
纟尃 缚
纟辱 缛
纟真 缜
纟逢 缝
纟高 缟
纟离 缡
纟益 缢
纟兼 缣
纟宾 缤
纟票 缥
纟曼 缦
纟累 缧
纟婴 缨
纟宿 缩
纟翏 缪
纟巢 缫
纟颉 缬
纟尞 缭
纟善 缮
纟曾 缯
纟畺 缰
纟遣 缱
纟喿 缲
纟睘 缳
纟敫 缴
纟赞 缵
缶工 缸
缶夬 缺
缶本 缽
缶虖 罅
缶覃 罈
缶雚 罐
羊令 羚
羊氐 羝
君羊 群
羊巠 羥
羊夋 羧
羊曷 羯
羊炭 羰
习习 羽
立羽 翊
令羽 翎
羊羽 翔
扁羽 翩
鬲羽 翮
倝羽 翰
皋羽 翱
番羽 翻
光翟 耀
而寸 耐
耒子 耔
耒井 耕
耒少 耖
耒毛 耗
耒云 耘
耒巴 耙
耒合 耠
耒劳 耢
耒昔 耤
耒尚 耥
耒禺 耦
耒娄 耧
耒辱 耨
耒冓 耩
耒旁 耪
耒磨 耱
耳乚 耴
耳丁 耵
耳阝 耶
耳止 耻
耳冘 耽
耳火 耿
耳冉 聃
耳令 聆
耳卯 聊
耳只 职
耳宁 聍
耳舌 聒
耳关 联
耳甹 聘
耳贵 聩
耳总 聪
耳絲 聯
耳悤 聰
耳貴 聵
耳戠 職
耳王十罒一心 聽
匕矢聿 肄
镸聿 肆
月龙 胧
厶匕匕 能
亠凶 脑
巛囟 腦
囚皿 膃
月齊 臍
臣又 臤
臣人 臥
臣品 臨
臬危 臲
至攵 致
至秦 臻
舌氏 舐
舍予 舒
舌忝 舔
舍甫 舖
舟工 舡
舟山 舢
舟义 舣
舟反 舨
舟亢 航
舟方 舫
舟殳 般
舟比 舭
舟中 舯
舟见 舰
舟仓 舱
舟令 舲
舟由 舳
舟乍 舴
舟它 舵
舟白 舶
舟玄 舷
舟可 舸
舟几口 船
舟卢 舻
舟西 舾
舟肖 艄
舟余 艅
舟廷 艇
舟尾 艉
舟孟 艋
舟皇 艎
舟首 艏
舟叟 艘
舟倉 艙
舟曹 艚
舟童 艟
舟監 艦
舟蒙 艨
又艮 艰
堇艮 艱
丰色 艳
弗色 艴
豐色 艷
屮屮 艸
艹开刂 荆
萠刂 蒯
号虎 號
寽虎 虢
雐亏 虧
虫乚 虬
虫几 虮
虫丁 虰
虫工 虹
虫亡 虻
虫乞 虼
虫下 虾
饣虫 蚀
虫义 蚁
虫马 蚂
虫文 蚊
虫内 蚋
虫丰 蚌
虫比 蚍
虫引 蚓
虫元 蚖
虫牙 蚜
虫毛 蚝
虫公 蚣
虫介 蚧
虫夫 蚨
虫斗 蚪
虫见 蚬
虫丘 蚯
虫由 蚰
虫乍 蚱
虫幼 蚴
虫可 蚵
虫甘 蚶
虫冉 蚺
虫主 蛀
虫古 蛄
虫且 蛆
虫它 蛇
虫令 蛉
虫厉 蛎
虫圣 蛏
虫曲 蛐
虫牟 蛑
虫回 蛔
虫羊 蛘
虫圭 蛙
虫朱 蛛
虫伊 蛜
虫舌 蛞
虫交 蛟
虫合 蛤
虫至 蛭
虫夹 蛱
虫尧 蛲
虫师 蛳
虫齐 蛴
虫巠 蛵
虫肖 蛸
虫甬 蛹
虫夾 蛺
虫兌 蛻
虫我 蛾
虫夆 蜂
虫吴 蜈
虫孚 蜉
虫利 蜊
虫余 蜍
虫肙 蜎
虫延 蜒
虫廷 蜓
虫兑 蜕
虫呙 蜗
虫知 蜘
虫其 蜞
虫昔 蜡
虫孟 蜢
虫羌 蜣
虫析 蜥
虫周 蜩
虫或 蜮
虫卑 蜱
虫易 蜴
虫卷 蜷
